POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,D001
001,Total population,1400000US06037212304,06037212304,"Census Tract 2123.04, Los Angeles County, California",1804
001,Total population,1400000US06037212305,06037212305,"Census Tract 2123.05, Los Angeles County, California",2865
001,Total population,1400000US06037212306,06037212306,"Census Tract 2123.06, Los Angeles County, California",3052
001,Total population,1400000US06037212410,06037212410,"Census Tract 2124.10, Los Angeles County, California",3903
001,Total population,1400000US06037212420,06037212420,"Census Tract 2124.20, Los Angeles County, California",3228
001,Total population,1400000US06037212501,06037212501,"Census Tract 2125.01, Los Angeles County, California",2165
001,Total population,1400000US06037212502,06037212502,"Census Tract 2125.02, Los Angeles County, California",2767
001,Total population,1400000US06037212610,06037212610,"Census Tract 2126.10, Los Angeles County, California",4074
001,Total population,1400000US06037212620,06037212620,"Census Tract 2126.20, Los Angeles County, California",4341
001,Total population,1400000US06037212701,06037212701,"Census Tract 2127.01, Los Angeles County, California",2430
001,Total population,1400000US06037212702,06037212702,"Census Tract 2127.02, Los Angeles County, California",3635
001,Total population,1400000US06037212800,06037212800,"Census Tract 2128, Los Angeles County, California",4273
001,Total population,1400000US06037212900,06037212900,"Census Tract 2129, Los Angeles County, California",4074
001,Total population,1400000US06037213100,06037213100,"Census Tract 2131, Los Angeles County, California",2721
001,Total population,1400000US06037213201,06037213201,"Census Tract 2132.01, Los Angeles County, California",4198
001,Total population,1400000US06037213202,06037213202,"Census Tract 2132.02, Los Angeles County, California",3873
001,Total population,1400000US06037213310,06037213310,"Census Tract 2133.10, Los Angeles County, California",3477
001,Total population,1400000US06037213320,06037213320,"Census Tract 2133.20, Los Angeles County, California",2481
001,Total population,1400000US06037213401,06037213401,"Census Tract 2134.01, Los Angeles County, California",4951
001,Total population,1400000US06037213402,06037213402,"Census Tract 2134.02, Los Angeles County, California",4645
001,Total population,1400000US06037214000,06037214000,"Census Tract 2140, Los Angeles County, California",3898
001,Total population,1400000US06037214100,06037214100,"Census Tract 2141, Los Angeles County, California",3944
001,Total population,1400000US06037214400,06037214400,"Census Tract 2144, Los Angeles County, California",2877
001,Total population,1400000US06037214501,06037214501,"Census Tract 2145.01, Los Angeles County, California",2932
001,Total population,1400000US06037214502,06037214502,"Census Tract 2145.02, Los Angeles County, California",5528
001,Total population,1400000US06037214503,06037214503,"Census Tract 2145.03, Los Angeles County, California",3325
001,Total population,1400000US06037214600,06037214600,"Census Tract 2146, Los Angeles County, California",2411
001,Total population,1400000US06037214700,06037214700,"Census Tract 2147, Los Angeles County, California",2512
001,Total population,1400000US06037214800,06037214800,"Census Tract 2148, Los Angeles County, California",2573
001,Total population,1400000US06037214901,06037214901,"Census Tract 2149.01, Los Angeles County, California",3083
001,Total population,1400000US06037214902,06037214902,"Census Tract 2149.02, Los Angeles County, California",2586
001,Total population,1400000US06037215101,06037215101,"Census Tract 2151.01, Los Angeles County, California",2477
001,Total population,1400000US06037215102,06037215102,"Census Tract 2151.02, Los Angeles County, California",3110
001,Total population,1400000US06037216100,06037216100,"Census Tract 2161, Los Angeles County, California",2289
001,Total population,1400000US06037216200,06037216200,"Census Tract 2162, Los Angeles County, California",4911
001,Total population,1400000US06037216300,06037216300,"Census Tract 2163, Los Angeles County, California",4526
001,Total population,1400000US06037216401,06037216401,"Census Tract 2164.01, Los Angeles County, California",4189
001,Total population,1400000US06037216402,06037216402,"Census Tract 2164.02, Los Angeles County, California",2615
001,Total population,1400000US06037216700,06037216700,"Census Tract 2167, Los Angeles County, California",3709
001,Total population,1400000US06037216800,06037216800,"Census Tract 2168, Los Angeles County, California",3289
001,Total population,1400000US06037216900,06037216900,"Census Tract 2169, Los Angeles County, California",5060
001,Total population,1400000US06037217001,06037217001,"Census Tract 2170.01, Los Angeles County, California",2654
001,Total population,1400000US06037217002,06037217002,"Census Tract 2170.02, Los Angeles County, California",4977
001,Total population,1400000US06037217100,06037217100,"Census Tract 2171, Los Angeles County, California",5374
001,Total population,1400000US06037217200,06037217200,"Census Tract 2172, Los Angeles County, California",3905
001,Total population,1400000US06037218110,06037218110,"Census Tract 2181.10, Los Angeles County, California",3453
001,Total population,1400000US06037218120,06037218120,"Census Tract 2181.20, Los Angeles County, California",4530
001,Total population,1400000US06037218210,06037218210,"Census Tract 2182.10, Los Angeles County, California",4457
001,Total population,1400000US06037218220,06037218220,"Census Tract 2182.20, Los Angeles County, California",4358
001,Total population,1400000US06037218300,06037218300,"Census Tract 2183, Los Angeles County, California",5520
001,Total population,1400000US06037218400,06037218400,"Census Tract 2184, Los Angeles County, California",4714
001,Total population,1400000US06037218500,06037218500,"Census Tract 2185, Los Angeles County, California",2869
001,Total population,1400000US06037218600,06037218600,"Census Tract 2186, Los Angeles County, California",3142
001,Total population,1400000US06037218701,06037218701,"Census Tract 2187.01, Los Angeles County, California",2430
001,Total population,1400000US06037218702,06037218702,"Census Tract 2187.02, Los Angeles County, California",2176
001,Total population,1400000US06037218800,06037218800,"Census Tract 2188, Los Angeles County, California",2658
001,Total population,1400000US06037218900,06037218900,"Census Tract 2189, Los Angeles County, California",5464
001,Total population,1400000US06037219010,06037219010,"Census Tract 2190.10, Los Angeles County, California",2814
001,Total population,1400000US06037219020,06037219020,"Census Tract 2190.20, Los Angeles County, California",4798
001,Total population,1400000US06037219300,06037219300,"Census Tract 2193, Los Angeles County, California",3700
001,Total population,1400000US06037219500,06037219500,"Census Tract 2195, Los Angeles County, California",1737
001,Total population,1400000US06037219700,06037219700,"Census Tract 2197, Los Angeles County, California",4306
001,Total population,1400000US06037219800,06037219800,"Census Tract 2198, Los Angeles County, California",3310
001,Total population,1400000US06037219901,06037219901,"Census Tract 2199.01, Los Angeles County, California",5234
001,Total population,1400000US06037219902,06037219902,"Census Tract 2199.02, Los Angeles County, California",4113
001,Total population,1400000US06037220000,06037220000,"Census Tract 2200, Los Angeles County, California",5345
001,Total population,1400000US06037220100,06037220100,"Census Tract 2201, Los Angeles County, California",2334
001,Total population,1400000US06037221110,06037221110,"Census Tract 2211.10, Los Angeles County, California",3565
001,Total population,1400000US06037221120,06037221120,"Census Tract 2211.20, Los Angeles County, California",3373
001,Total population,1400000US06037221210,06037221210,"Census Tract 2212.10, Los Angeles County, California",3300
001,Total population,1400000US06037221220,06037221220,"Census Tract 2212.20, Los Angeles County, California",3378
001,Total population,1400000US06037221302,06037221302,"Census Tract 2213.02, Los Angeles County, California",4403
001,Total population,1400000US06037221303,06037221303,"Census Tract 2213.03, Los Angeles County, California",2551
001,Total population,1400000US06037221304,06037221304,"Census Tract 2213.04, Los Angeles County, California",3319
001,Total population,1400000US06037221401,06037221401,"Census Tract 2214.01, Los Angeles County, California",3359
001,Total population,1400000US06037221402,06037221402,"Census Tract 2214.02, Los Angeles County, California",2715
001,Total population,1400000US06037221500,06037221500,"Census Tract 2215, Los Angeles County, California",3507
001,Total population,1400000US06037221601,06037221601,"Census Tract 2216.01, Los Angeles County, California",3403
001,Total population,1400000US06037221602,06037221602,"Census Tract 2216.02, Los Angeles County, California",2816
001,Total population,1400000US06037221710,06037221710,"Census Tract 2217.10, Los Angeles County, California",2621
001,Total population,1400000US06037221810,06037221810,"Census Tract 2218.10, Los Angeles County, California",2773
001,Total population,1400000US06037221820,06037221820,"Census Tract 2218.20, Los Angeles County, California",3095
001,Total population,1400000US06037221900,06037221900,"Census Tract 2219, Los Angeles County, California",3664
001,Total population,1400000US06037222001,06037222001,"Census Tract 2220.01, Los Angeles County, California",3237
001,Total population,1400000US06037222002,06037222002,"Census Tract 2220.02, Los Angeles County, California",4655
001,Total population,1400000US06037222100,06037222100,"Census Tract 2221, Los Angeles County, California",3877
001,Total population,1400000US06037222200,06037222200,"Census Tract 2222, Los Angeles County, California",3965
001,Total population,1400000US06037222500,06037222500,"Census Tract 2225, Los Angeles County, California",4963
001,Total population,1400000US06037222600,06037222600,"Census Tract 2226, Los Angeles County, California",5631
001,Total population,1400000US06037222700,06037222700,"Census Tract 2227, Los Angeles County, California",3748
001,Total population,1400000US06037224010,06037224010,"Census Tract 2240.10, Los Angeles County, California",2433
001,Total population,1400000US06037224020,06037224020,"Census Tract 2240.20, Los Angeles County, California",2789
001,Total population,1400000US06037224200,06037224200,"Census Tract 2242, Los Angeles County, California",2392
001,Total population,1400000US06037224310,06037224310,"Census Tract 2243.10, Los Angeles County, California",2025
001,Total population,1400000US06037224320,06037224320,"Census Tract 2243.20, Los Angeles County, California",3224
001,Total population,1400000US06037224410,06037224410,"Census Tract 2244.10, Los Angeles County, California",3140
001,Total population,1400000US06037224420,06037224420,"Census Tract 2244.20, Los Angeles County, California",2369
001,Total population,1400000US06037224600,06037224600,"Census Tract 2246, Los Angeles County, California",3425
001,Total population,1400000US06037224700,06037224700,"Census Tract 2247, Los Angeles County, California",4856
001,Total population,1400000US06037226001,06037226001,"Census Tract 2260.01, Los Angeles County, California",2068
001,Total population,1400000US06037226002,06037226002,"Census Tract 2260.02, Los Angeles County, California",1604
001,Total population,1400000US06037226410,06037226410,"Census Tract 2264.10, Los Angeles County, California",3491
001,Total population,1400000US06037226420,06037226420,"Census Tract 2264.20, Los Angeles County, California",4906
001,Total population,1400000US06037226700,06037226700,"Census Tract 2267, Los Angeles County, California",6170
001,Total population,1400000US06037227010,06037227010,"Census Tract 2270.10, Los Angeles County, California",4662
001,Total population,1400000US06037227020,06037227020,"Census Tract 2270.20, Los Angeles County, California",3599
001,Total population,1400000US06037228100,06037228100,"Census Tract 2281, Los Angeles County, California",4916
001,Total population,1400000US06037228210,06037228210,"Census Tract 2282.10, Los Angeles County, California",3806
001,Total population,1400000US06037228220,06037228220,"Census Tract 2282.20, Los Angeles County, California",4389
001,Total population,1400000US06037228310,06037228310,"Census Tract 2283.10, Los Angeles County, California",4449
001,Total population,1400000US06037228320,06037228320,"Census Tract 2283.20, Los Angeles County, California",3219
001,Total population,1400000US06037228410,06037228410,"Census Tract 2284.10, Los Angeles County, California",3320
001,Total population,1400000US06037228420,06037228420,"Census Tract 2284.20, Los Angeles County, California",3150
001,Total population,1400000US06037228500,06037228500,"Census Tract 2285, Los Angeles County, California",5220
001,Total population,1400000US06037228600,06037228600,"Census Tract 2286, Los Angeles County, California",5049
001,Total population,1400000US06037228710,06037228710,"Census Tract 2287.10, Los Angeles County, California",4235
001,Total population,1400000US06037228720,06037228720,"Census Tract 2287.20, Los Angeles County, California",4492
001,Total population,1400000US06037228800,06037228800,"Census Tract 2288, Los Angeles County, California",5575
001,Total population,1400000US06037228900,06037228900,"Census Tract 2289, Los Angeles County, California",3216
001,Total population,1400000US06037229100,06037229100,"Census Tract 2291, Los Angeles County, California",4557
001,Total population,1400000US06037229200,06037229200,"Census Tract 2292, Los Angeles County, California",4394
001,Total population,1400000US06037229300,06037229300,"Census Tract 2293, Los Angeles County, California",5498
001,Total population,1400000US06037229410,06037229410,"Census Tract 2294.10, Los Angeles County, California",3343
001,Total population,1400000US06037229420,06037229420,"Census Tract 2294.20, Los Angeles County, California",4729
001,Total population,1400000US06037231100,06037231100,"Census Tract 2311, Los Angeles County, California",3350
001,Total population,1400000US06037231210,06037231210,"Census Tract 2312.10, Los Angeles County, California",3688
001,Total population,1400000US06037231220,06037231220,"Census Tract 2312.20, Los Angeles County, California",3824
001,Total population,1400000US06037231300,06037231300,"Census Tract 2313, Los Angeles County, California",5348
001,Total population,1400000US06037231400,06037231400,"Census Tract 2314, Los Angeles County, California",4688
001,Total population,1400000US06037231500,06037231500,"Census Tract 2315, Los Angeles County, California",4752
001,Total population,1400000US06037231600,06037231600,"Census Tract 2316, Los Angeles County, California",7110
001,Total population,1400000US06037231710,06037231710,"Census Tract 2317.10, Los Angeles County, California",4358
001,Total population,1400000US06037231720,06037231720,"Census Tract 2317.20, Los Angeles County, California",4966
001,Total population,1400000US06037231800,06037231800,"Census Tract 2318, Los Angeles County, California",5303
001,Total population,1400000US06037231900,06037231900,"Census Tract 2319, Los Angeles County, California",5968
001,Total population,1400000US06037232110,06037232110,"Census Tract 2321.10, Los Angeles County, California",3191
001,Total population,1400000US06037232120,06037232120,"Census Tract 2321.20, Los Angeles County, California",5263
001,Total population,1400000US06037232200,06037232200,"Census Tract 2322, Los Angeles County, California",3119
001,Total population,1400000US06037232300,06037232300,"Census Tract 2323, Los Angeles County, California",3926
001,Total population,1400000US06037232400,06037232400,"Census Tract 2324, Los Angeles County, California",6957
001,Total population,1400000US06037232500,06037232500,"Census Tract 2325, Los Angeles County, California",4619
001,Total population,1400000US06037232600,06037232600,"Census Tract 2326, Los Angeles County, California",6288
001,Total population,1400000US06037232700,06037232700,"Census Tract 2327, Los Angeles County, California",5895
001,Total population,1400000US06037232800,06037232800,"Census Tract 2328, Los Angeles County, California",3823
001,Total population,1400000US06037234000,06037234000,"Census Tract 2340, Los Angeles County, California",5335
001,Total population,1400000US06037234200,06037234200,"Census Tract 2342, Los Angeles County, California",2376
001,Total population,1400000US06037234300,06037234300,"Census Tract 2343, Los Angeles County, California",4098
001,Total population,1400000US06037234501,06037234501,"Census Tract 2345.01, Los Angeles County, California",2728
001,Total population,1400000US06037234502,06037234502,"Census Tract 2345.02, Los Angeles County, California",2698
001,Total population,1400000US06037234600,06037234600,"Census Tract 2346, Los Angeles County, California",5024
001,Total population,1400000US06037234700,06037234700,"Census Tract 2347, Los Angeles County, California",3888
001,Total population,1400000US06037234800,06037234800,"Census Tract 2348, Los Angeles County, California",3426
001,Total population,1400000US06037234901,06037234901,"Census Tract 2349.01, Los Angeles County, California",2999
001,Total population,1400000US06037234902,06037234902,"Census Tract 2349.02, Los Angeles County, California",4005
001,Total population,1400000US06037235100,06037235100,"Census Tract 2351, Los Angeles County, California",4520
001,Total population,1400000US06037235201,06037235201,"Census Tract 2352.01, Los Angeles County, California",2781
001,Total population,1400000US06037235202,06037235202,"Census Tract 2352.02, Los Angeles County, California",4557
001,Total population,1400000US06037236000,06037236000,"Census Tract 2360, Los Angeles County, California",4113
001,Total population,1400000US06037236100,06037236100,"Census Tract 2361, Los Angeles County, California",5265
001,Total population,1400000US06037236202,06037236202,"Census Tract 2362.02, Los Angeles County, California",6192
001,Total population,1400000US06037236203,06037236203,"Census Tract 2362.03, Los Angeles County, California",3417
001,Total population,1400000US06037236204,06037236204,"Census Tract 2362.04, Los Angeles County, California",3203
001,Total population,1400000US06037236400,06037236400,"Census Tract 2364, Los Angeles County, California",4113
001,Total population,1400000US06037237101,06037237101,"Census Tract 2371.01, Los Angeles County, California",3705
001,Total population,1400000US06037237102,06037237102,"Census Tract 2371.02, Los Angeles County, California",3254
001,Total population,1400000US06037237201,06037237201,"Census Tract 2372.01, Los Angeles County, California",3506
001,Total population,1400000US06037237202,06037237202,"Census Tract 2372.02, Los Angeles County, California",4388
001,Total population,1400000US06037237300,06037237300,"Census Tract 2373, Los Angeles County, California",5262
001,Total population,1400000US06037237401,06037237401,"Census Tract 2374.01, Los Angeles County, California",3616
001,Total population,1400000US06037237402,06037237402,"Census Tract 2374.02, Los Angeles County, California",3526
001,Total population,1400000US06037237500,06037237500,"Census Tract 2375, Los Angeles County, California",2675
001,Total population,1400000US06037237600,06037237600,"Census Tract 2376, Los Angeles County, California",4259
001,Total population,1400000US06037237710,06037237710,"Census Tract 2377.10, Los Angeles County, California",3887
001,Total population,1400000US06037237720,06037237720,"Census Tract 2377.20, Los Angeles County, California",3153
001,Total population,1400000US06037237800,06037237800,"Census Tract 2378, Los Angeles County, California",4371
001,Total population,1400000US06037237900,06037237900,"Census Tract 2379, Los Angeles County, California",3621
001,Total population,1400000US06037238000,06037238000,"Census Tract 2380, Los Angeles County, California",5864
001,Total population,1400000US06037238100,06037238100,"Census Tract 2381, Los Angeles County, California",4626
001,Total population,1400000US06037238200,06037238200,"Census Tract 2382, Los Angeles County, California",5267
001,Total population,1400000US06037238310,06037238310,"Census Tract 2383.10, Los Angeles County, California",4821
001,Total population,1400000US06037238320,06037238320,"Census Tract 2383.20, Los Angeles County, California",3787
001,Total population,1400000US06037238400,06037238400,"Census Tract 2384, Los Angeles County, California",4497
001,Total population,1400000US06037239201,06037239201,"Census Tract 2392.01, Los Angeles County, California",3562
001,Total population,1400000US06037239202,06037239202,"Census Tract 2392.02, Los Angeles County, California",4724
001,Total population,1400000US06037239310,06037239310,"Census Tract 2393.10, Los Angeles County, California",3996
001,Total population,1400000US06037239320,06037239320,"Census Tract 2393.20, Los Angeles County, California",3444
001,Total population,1400000US06037239330,06037239330,"Census Tract 2393.30, Los Angeles County, California",2879
001,Total population,1400000US06037239501,06037239501,"Census Tract 2395.01, Los Angeles County, California",3454
001,Total population,1400000US06037239502,06037239502,"Census Tract 2395.02, Los Angeles County, California",3372
001,Total population,1400000US06037239601,06037239601,"Census Tract 2396.01, Los Angeles County, California",3755
001,Total population,1400000US06037239602,06037239602,"Census Tract 2396.02, Los Angeles County, California",3313
001,Total population,1400000US06037239701,06037239701,"Census Tract 2397.01, Los Angeles County, California",4261
001,Total population,1400000US06037239702,06037239702,"Census Tract 2397.02, Los Angeles County, California",3927
001,Total population,1400000US06037239801,06037239801,"Census Tract 2398.01, Los Angeles County, California",3412
001,Total population,1400000US06037239802,06037239802,"Census Tract 2398.02, Los Angeles County, California",4902
001,Total population,1400000US06037240010,06037240010,"Census Tract 2400.10, Los Angeles County, California",3673
001,Total population,1400000US06037240020,06037240020,"Census Tract 2400.20, Los Angeles County, California",5055
001,Total population,1400000US06037240200,06037240200,"Census Tract 2402, Los Angeles County, California",5252
001,Total population,1400000US06037240300,06037240300,"Census Tract 2403, Los Angeles County, California",5691
001,Total population,1400000US06037240401,06037240401,"Census Tract 2404.01, Los Angeles County, California",5383
001,Total population,1400000US06037240402,06037240402,"Census Tract 2404.02, Los Angeles County, California",3854
001,Total population,1400000US06037240500,06037240500,"Census Tract 2405, Los Angeles County, California",5655
001,Total population,1400000US06037240600,06037240600,"Census Tract 2406, Los Angeles County, California",4932
001,Total population,1400000US06037240700,06037240700,"Census Tract 2407, Los Angeles County, California",6161
001,Total population,1400000US06037240800,06037240800,"Census Tract 2408, Los Angeles County, California",4377
001,Total population,1400000US06037240900,06037240900,"Census Tract 2409, Los Angeles County, California",5620
001,Total population,1400000US06037241001,06037241001,"Census Tract 2410.01, Los Angeles County, California",4285
001,Total population,1400000US06037241002,06037241002,"Census Tract 2410.02, Los Angeles County, California",3606
001,Total population,1400000US06037241110,06037241110,"Census Tract 2411.10, Los Angeles County, California",3074
001,Total population,1400000US06037241120,06037241120,"Census Tract 2411.20, Los Angeles County, California",4564
001,Total population,1400000US06037241201,06037241201,"Census Tract 2412.01, Los Angeles County, California",2898
001,Total population,1400000US06037241202,06037241202,"Census Tract 2412.02, Los Angeles County, California",4943
001,Total population,1400000US06037241300,06037241300,"Census Tract 2413, Los Angeles County, California",2313
001,Total population,1400000US06037241400,06037241400,"Census Tract 2414, Los Angeles County, California",3285
001,Total population,1400000US06037242000,06037242000,"Census Tract 2420, Los Angeles County, California",3938
001,Total population,1400000US06037242100,06037242100,"Census Tract 2421, Los Angeles County, California",2714
001,Total population,1400000US06037242200,06037242200,"Census Tract 2422, Los Angeles County, California",6554
001,Total population,1400000US06037242300,06037242300,"Census Tract 2423, Los Angeles County, California",4586
001,Total population,1400000US06037242600,06037242600,"Census Tract 2426, Los Angeles County, California",4409
001,Total population,1400000US06037242700,06037242700,"Census Tract 2427, Los Angeles County, California",5273
001,Total population,1400000US06037243000,06037243000,"Census Tract 2430, Los Angeles County, California",6769
001,Total population,1400000US06037243100,06037243100,"Census Tract 2431, Los Angeles County, California",5350
001,Total population,1400000US06037261101,06037261101,"Census Tract 2611.01, Los Angeles County, California",3499
001,Total population,1400000US06037261102,06037261102,"Census Tract 2611.02, Los Angeles County, California",4362
001,Total population,1400000US06037261200,06037261200,"Census Tract 2612, Los Angeles County, California",4341
001,Total population,1400000US06037262100,06037262100,"Census Tract 2621, Los Angeles County, California",3586
001,Total population,1400000US06037262200,06037262200,"Census Tract 2622, Los Angeles County, California",4675
001,Total population,1400000US06037262301,06037262301,"Census Tract 2623.01, Los Angeles County, California",2744
001,Total population,1400000US06037262302,06037262302,"Census Tract 2623.02, Los Angeles County, California",2818
001,Total population,1400000US06037262303,06037262303,"Census Tract 2623.03, Los Angeles County, California",3290
001,Total population,1400000US06037262400,06037262400,"Census Tract 2624, Los Angeles County, California",3233
001,Total population,1400000US06037262501,06037262501,"Census Tract 2625.01, Los Angeles County, California",3662
001,Total population,1400000US06037262601,06037262601,"Census Tract 2626.01, Los Angeles County, California",3660
001,Total population,1400000US06037262604,06037262604,"Census Tract 2626.04, Los Angeles County, California",6092
001,Total population,1400000US06037262704,06037262704,"Census Tract 2627.04, Los Angeles County, California",3567
001,Total population,1400000US06037262706,06037262706,"Census Tract 2627.06, Los Angeles County, California",3563
001,Total population,1400000US06037262802,06037262802,"Census Tract 2628.02, Los Angeles County, California",3759
001,Total population,1400000US06037264000,06037264000,"Census Tract 2640, Los Angeles County, California",3358
001,Total population,1400000US06037264102,06037264102,"Census Tract 2641.02, Los Angeles County, California",2873
001,Total population,1400000US06037264103,06037264103,"Census Tract 2641.03, Los Angeles County, California",2319
001,Total population,1400000US06037264301,06037264301,"Census Tract 2643.01, Los Angeles County, California",4646
001,Total population,1400000US06037264302,06037264302,"Census Tract 2643.02, Los Angeles County, California",5683
001,Total population,1400000US06037265100,06037265100,"Census Tract 2651, Los Angeles County, California",2489
001,Total population,1400000US06037265201,06037265201,"Census Tract 2652.01, Los Angeles County, California",2608
001,Total population,1400000US06037265202,06037265202,"Census Tract 2652.02, Los Angeles County, California",3611
001,Total population,1400000US06037265301,06037265301,"Census Tract 2653.01, Los Angeles County, California",9344
001,Total population,1400000US06037265303,06037265303,"Census Tract 2653.03, Los Angeles County, California",4523
001,Total population,1400000US06037265304,06037265304,"Census Tract 2653.04, Los Angeles County, California",3570
001,Total population,1400000US06037265305,06037265305,"Census Tract 2653.05, Los Angeles County, California",4082
001,Total population,1400000US06037265410,06037265410,"Census Tract 2654.10, Los Angeles County, California",1576
001,Total population,1400000US06037265420,06037265420,"Census Tract 2654.20, Los Angeles County, California",1811
001,Total population,1400000US06037265510,06037265510,"Census Tract 2655.10, Los Angeles County, California",4234
001,Total population,1400000US06037265520,06037265520,"Census Tract 2655.20, Los Angeles County, California",4561
001,Total population,1400000US06037265601,06037265601,"Census Tract 2656.01, Los Angeles County, California",2890
001,Total population,1400000US06037265602,06037265602,"Census Tract 2656.02, Los Angeles County, California",3042
001,Total population,1400000US06037265700,06037265700,"Census Tract 2657, Los Angeles County, California",4720
001,Total population,1400000US06037267100,06037267100,"Census Tract 2671, Los Angeles County, California",6087
001,Total population,1400000US06037267200,06037267200,"Census Tract 2672, Los Angeles County, California",5927
001,Total population,1400000US06037267300,06037267300,"Census Tract 2673, Los Angeles County, California",3680
001,Total population,1400000US06037267402,06037267402,"Census Tract 2674.02, Los Angeles County, California",4580
001,Total population,1400000US06037267403,06037267403,"Census Tract 2674.03, Los Angeles County, California",3011
001,Total population,1400000US06037267404,06037267404,"Census Tract 2674.04, Los Angeles County, California",2806
001,Total population,1400000US06037267501,06037267501,"Census Tract 2675.01, Los Angeles County, California",5379
001,Total population,1400000US06037267502,06037267502,"Census Tract 2675.02, Los Angeles County, California",3243
001,Total population,1400000US06037267600,06037267600,"Census Tract 2676, Los Angeles County, California",2549
001,Total population,1400000US06037267700,06037267700,"Census Tract 2677, Los Angeles County, California",2990
001,Total population,1400000US06037267800,06037267800,"Census Tract 2678, Los Angeles County, California",2917
001,Total population,1400000US06037267901,06037267901,"Census Tract 2679.01, Los Angeles County, California",2428
001,Total population,1400000US06037267902,06037267902,"Census Tract 2679.02, Los Angeles County, California",3375
001,Total population,1400000US06037269000,06037269000,"Census Tract 2690, Los Angeles County, California",5138
001,Total population,1400000US06037269100,06037269100,"Census Tract 2691, Los Angeles County, California",4359
001,Total population,1400000US06037269300,06037269300,"Census Tract 2693, Los Angeles County, California",3885
001,Total population,1400000US06037269500,06037269500,"Census Tract 2695, Los Angeles County, California",4043
001,Total population,1400000US06037269601,06037269601,"Census Tract 2696.01, Los Angeles County, California",3413
001,Total population,1400000US06037269602,06037269602,"Census Tract 2696.02, Los Angeles County, California",3252
001,Total population,1400000US06037269700,06037269700,"Census Tract 2697, Los Angeles County, California",4085
001,Total population,1400000US06037269800,06037269800,"Census Tract 2698, Los Angeles County, California",3458
001,Total population,1400000US06037269903,06037269903,"Census Tract 2699.03, Los Angeles County, California",3650
001,Total population,1400000US06037269904,06037269904,"Census Tract 2699.04, Los Angeles County, California",3902
001,Total population,1400000US06037269905,06037269905,"Census Tract 2699.05, Los Angeles County, California",2423
001,Total population,1400000US06037269906,06037269906,"Census Tract 2699.06, Los Angeles County, California",2878
001,Total population,1400000US06037269907,06037269907,"Census Tract 2699.07, Los Angeles County, California",2761
001,Total population,1400000US06037270100,06037270100,"Census Tract 2701, Los Angeles County, California",4412
001,Total population,1400000US06037270200,06037270200,"Census Tract 2702, Los Angeles County, California",3761
001,Total population,1400000US06037270300,06037270300,"Census Tract 2703, Los Angeles County, California",2364
001,Total population,1400000US06037271100,06037271100,"Census Tract 2711, Los Angeles County, California",2449
001,Total population,1400000US06037271200,06037271200,"Census Tract 2712, Los Angeles County, California",2525
001,Total population,1400000US06037271300,06037271300,"Census Tract 2713, Los Angeles County, California",4506
001,Total population,1400000US06037271400,06037271400,"Census Tract 2714, Los Angeles County, California",3391
001,Total population,1400000US06037271500,06037271500,"Census Tract 2715, Los Angeles County, California",2937
001,Total population,1400000US06037271600,06037271600,"Census Tract 2716, Los Angeles County, California",4475
001,Total population,1400000US06037271701,06037271701,"Census Tract 2717.01, Los Angeles County, California",5850
001,Total population,1400000US06037271702,06037271702,"Census Tract 2717.02, Los Angeles County, California",4134
001,Total population,1400000US06037271801,06037271801,"Census Tract 2718.01, Los Angeles County, California",3635
001,Total population,1400000US06037271802,06037271802,"Census Tract 2718.02, Los Angeles County, California",5911
001,Total population,1400000US06037271901,06037271901,"Census Tract 2719.01, Los Angeles County, California",3087
001,Total population,1400000US06037271902,06037271902,"Census Tract 2719.02, Los Angeles County, California",3877
001,Total population,1400000US06037272100,06037272100,"Census Tract 2721, Los Angeles County, California",4354
001,Total population,1400000US06037272201,06037272201,"Census Tract 2722.01, Los Angeles County, California",2411
001,Total population,1400000US06037272202,06037272202,"Census Tract 2722.02, Los Angeles County, California",3378
001,Total population,1400000US06037272301,06037272301,"Census Tract 2723.01, Los Angeles County, California",2941
001,Total population,1400000US06037272302,06037272302,"Census Tract 2723.02, Los Angeles County, California",4074
001,Total population,1400000US06037273100,06037273100,"Census Tract 2731, Los Angeles County, California",2197
001,Total population,1400000US06037273200,06037273200,"Census Tract 2732, Los Angeles County, California",3711
001,Total population,1400000US06037273300,06037273300,"Census Tract 2733, Los Angeles County, California",3695
001,Total population,1400000US06037273402,06037273402,"Census Tract 2734.02, Los Angeles County, California",3172
001,Total population,1400000US06037273502,06037273502,"Census Tract 2735.02, Los Angeles County, California",2884
001,Total population,1400000US06037273600,06037273600,"Census Tract 2736, Los Angeles County, California",2413
001,Total population,1400000US06037273700,06037273700,"Census Tract 2737, Los Angeles County, California",2801
001,Total population,1400000US06037273800,06037273800,"Census Tract 2738, Los Angeles County, California",3107
001,Total population,1400000US06037273902,06037273902,"Census Tract 2739.02, Los Angeles County, California",4227
001,Total population,1400000US06037274100,06037274100,"Census Tract 2741, Los Angeles County, California",4418
001,Total population,1400000US06037274202,06037274202,"Census Tract 2742.02, Los Angeles County, California",4337
001,Total population,1400000US06037275101,06037275101,"Census Tract 2751.01, Los Angeles County, California",1177
001,Total population,1400000US06037275102,06037275102,"Census Tract 2751.02, Los Angeles County, California",4226
001,Total population,1400000US06037275200,06037275200,"Census Tract 2752, Los Angeles County, California",3887
